Age,Weight,Temperature,Heart_Rate,Activity_Level,Eating_Habits,Hydration,Exercise_Hours,Pet_Type,Breed_Category,Vaccination_Status,Sick
7,14.67678407,38.66829964,80,9,3,1.241360723,3.862239951,Cat,Medium,Not up-to-date,0
5,13.53699179,37.97406455,158,8,4,2.589967712,3.344868721,Cat,Large,Not up-to-date,0
18,17.61427824,38.69745433,123,4,3,2.976654271,1.068344285,Dog,Small,Not up-to-date,0
2,2.877405662,39.26508159,96,7,3,2.355014563,2.206476876,Dog,Large,Up-to-date,0
11,27.40395526,38.74326173,78,6,1,0.653234804,3.279842386,Cat,Small,Not up-to-date,0
8,34.11401436,38.46445694,148,1,2,0.631026503,0.076325859,Cat,Small,Up-to-date,0
1,15.47582959,39.41436103,115,5,3,1.728888848,3.385745758,Cat,Large,Up-to-date,1
12,3.749259173,39.60235427,121,2,1,0.515167316,2.007748589,Dog,Small,Up-to-date,1
2,39.4974727,37.55554575,77,9,3,2.189871099,0.474344334,Cat,Large,Not up-to-date,0
18,12.02053371,36.69299955,163,3,1,0.54075581,0.817731537,Dog,Medium,Not up-to-date,0
7,6.811602624,39.27144162,89,7,3,2.932662653,2.133194523,Cat,Medium,Up-to-date,0
17,16.0505953,36.85501243,115,2,1,2.701581206,3.131804692,Dog,Small,Up-to-date,0
14,30.06516754,39.71580268,165,7,3,2.538445903,1.721711928,Cat,Large,Up-to-date,1
7,13.16883068,36.09151178,174,4,3,2.531030407,0.550458216,Dog,Small,Up-to-date,0
3,23.83872175,39.68508473,101,6,3,2.585937718,4.131591687,Dog,Medium,Up-to-date,0
6,17.79127979,38.35673197,112,9,1,1.585639953,2.50132582,Dog,Small,Not up-to-date,0
2,6.475031707,39.09896847,157,8,2,2.479641647,1.414508401,Cat,Medium,Up-to-date,0
17,14.55090647,37.59397035,133,9,3,1.417875782,3.416556131,Dog,Medium,Not up-to-date,0
12,29.54507922,39.96686517,145,5,1,2.620965909,1.681379886,Dog,Medium,Up-to-date,0
12,25.2561481,36.91020571,109,5,4,2.044915527,1.808574517,Dog,Large,Up-to-date,0
17,6.551578436,37.05737465,63,4,1,1.395862562,1.388054128,Cat,Large,Up-to-date,0
10,8.206251569,36.20572978,122,9,1,2.363682914,1.804737255,Dog,Medium,Up-to-date,1
3,26.34786765,39.76189345,126,8,2,1.107060712,1.311897991,Dog,Medium,Up-to-date,0
18,32.90978574,37.82411721,172,6,4,2.911659847,4.912028506,Dog,Medium,Not up-to-date,1
13,15.28003085,38.69940966,179,6,4,2.161862891,1.287652675,Dog,Medium,Not up-to-date,0
12,24.62180857,38.74976291,115,6,2,1.503005196,3.235298441,Cat,Large,Up-to-date,0
17,8.484456373,39.49800837,108,6,2,1.87682046,0.960784827,Cat,Large,Not up-to-date,1
4,13.8323008,38.659701,151,7,3,2.343920377,2.78399714,Dog,Large,Up-to-date,0
10,2.770267816,38.24808473,81,6,3,2.493305371,2.544653877,Cat,Large,Not up-to-date,0
11,31.19448602,38.8412741,71,8,1,2.937396743,2.768534485,Cat,Small,Not up-to-date,0
6,17.23837315,39.0038832,108,7,1,1.0223936,1.782053931,Cat,Small,Up-to-date,0
6,33.0127718,36.74371178,72,2,3,1.761096693,4.353944518,Dog,Large,Up-to-date,1
9,28.91817385,36.43866816,164,4,4,0.728644258,1.489403781,Cat,Small,Not up-to-date,1
15,33.4922821,36.2993954,92,7,1,0.705685312,4.356899187,Dog,Medium,Up-to-date,1
2,12.85502944,37.49621398,106,2,1,0.760831566,2.031691455,Cat,Small,Up-to-date,0
4,9.034131756,37.99200096,123,4,2,1.14875938,3.261380397,Cat,Large,Not up-to-date,0
5,38.93241594,38.46259959,142,2,3,2.240836411,0.050341057,Dog,Large,Not up-to-date,0
17,29.25845591,39.83213808,164,2,2,2.652836606,2.204880054,Cat,Medium,Not up-to-date,0
8,33.69360618,37.32315128,76,7,1,1.589989045,3.248284651,Dog,Large,Not up-to-date,0
8,2.499068201,39.04349621,170,2,3,1.888008094,1.488048791,Cat,Large,Not up-to-date,1
12,15.46954157,38.12543048,93,4,4,1.015917504,1.607205026,Cat,Large,Up-to-date,0
8,30.22703424,36.88035973,127,7,4,2.477703023,1.984966562,Cat,Large,Up-to-date,0
19,4.963347654,38.46122172,98,6,2,2.720885283,1.345472965,Dog,Large,Up-to-date,1
3,23.55891732,39.86870471,131,4,3,1.713992045,3.015361412,Dog,Large,Up-to-date,1
18,18.30476516,36.4972332,156,9,1,0.902185685,0.245828569,Dog,Small,Up-to-date,0
19,2.669427271,38.02911906,60,5,4,0.512754136,4.155704314,Cat,Large,Up-to-date,1
19,10.96707193,36.20643342,64,2,4,1.84102789,4.799936057,Dog,Medium,Up-to-date,0
15,12.82209558,37.2848652,155,7,4,1.744089583,0.828236523,Dog,Small,Up-to-date,0
6,6.250677961,38.48241071,99,2,1,2.814521608,1.12557616,Dog,Large,Not up-to-date,0
16,25.99840257,39.36422774,122,8,1,0.591210754,4.744290984,Cat,Small,Up-to-date,0
8,11.2111193,38.92131369,60,7,4,0.872378818,0.820726015,Cat,Large,Not up-to-date,0
16,12.54954099,37.85142711,94,9,3,0.994216467,0.5316909,Cat,Large,Up-to-date,0
18,36.13306673,39.63689103,145,6,3,1.867811569,3.966306342,Dog,Small,Up-to-date,0
16,19.75067752,37.21085866,152,7,2,1.211840551,3.388304163,Dog,Small,Not up-to-date,0
11,16.90086958,39.01593364,76,9,3,1.014197548,3.399337091,Dog,Medium,Up-to-date,0
7,29.50709946,37.89603609,153,7,2,1.786038664,1.133228189,Dog,Small,Up-to-date,0
17,36.56532428,39.59454302,158,9,2,0.601632988,1.879592665,Dog,Large,Up-to-date,1
17,2.951380777,39.18973129,119,8,4,2.938105956,0.796649951,Cat,Large,Not up-to-date,1
12,19.03307617,39.60587865,60,5,2,2.652546542,0.808021269,Dog,Medium,Not up-to-date,0
13,25.20969153,36.8569914,63,7,3,1.17990333,2.478411893,Dog,Small,Not up-to-date,0
10,14.10539773,38.67260173,68,7,3,1.34042545,3.363554217,Dog,Small,Not up-to-date,0
7,31.35149344,38.95385363,104,1,3,1.114745448,1.603608627,Dog,Medium,Up-to-date,0
14,38.91612867,38.96965706,91,4,4,2.820997638,2.376807513,Cat,Small,Up-to-date,0
1,37.85023992,38.0160018,128,5,2,2.13299293,1.741786834,Dog,Small,Not up-to-date,1
17,12.1073365,36.04500209,73,6,1,1.802947021,4.573907666,Cat,Small,Not up-to-date,0
4,10.60085458,37.04572314,110,7,2,1.771499034,3.517046763,Cat,Small,Not up-to-date,0
5,38.38464018,37.2932035,149,5,2,0.914801589,3.125764821,Dog,Large,Not up-to-date,1
7,19.42788252,39.40814647,82,2,4,2.906616205,3.651599281,Dog,Small,Not up-to-date,1
10,9.915313477,39.36354327,105,5,2,2.786493596,1.339779312,Dog,Medium,Not up-to-date,0
17,28.86588462,36.41872042,145,5,3,2.881052633,4.648967901,Cat,Medium,Up-to-date,0
7,12.80797231,39.79934353,86,7,2,1.227330518,0.997445722,Cat,Medium,Up-to-date,1
1,12.15538505,36.72982995,148,3,4,1.691621319,0.690427647,Cat,Small,Up-to-date,0
7,35.41146364,37.65743781,95,1,2,1.797315417,4.530002926,Dog,Large,Up-to-date,0
11,8.174207828,36.86062786,127,6,4,1.724186693,1.299561377,Dog,Medium,Up-to-date,1
9,4.446931966,39.44132988,91,7,4,0.547973736,4.241818215,Cat,Medium,Up-to-date,0
12,12.22908473,38.99760813,132,8,4,2.582873243,1.488290003,Cat,Large,Up-to-date,0
3,25.06392569,37.41411523,125,7,2,2.366363777,1.47236613,Cat,Medium,Not up-to-date,0
4,6.677338429,38.7275145,101,7,1,1.686995511,4.788891751,Dog,Small,Not up-to-date,1
4,19.92059755,36.73746754,109,7,4,1.168504832,4.826498903,Cat,Medium,Not up-to-date,0
13,25.8388102,37.52918837,116,1,4,2.087442283,4.808957602,Cat,Small,Not up-to-date,0
19,34.25200572,37.50843035,162,9,3,0.845730243,0.686007704,Dog,Large,Up-to-date,0
10,10.73504447,36.95174673,176,9,4,2.99319428,2.858463669,Cat,Large,Up-to-date,1
5,33.05916029,39.5052482,123,7,2,0.813350088,0.182242731,Cat,Medium,Not up-to-date,0
7,10.92643792,38.71538294,105,9,2,0.646136027,3.43232403,Dog,Small,Up-to-date,0
16,27.71712857,37.11975724,176,4,1,2.031021837,3.355613358,Cat,Large,Up-to-date,1
1,18.36559572,36.96848304,148,7,3,1.658528931,4.961628135,Dog,Medium,Up-to-date,0
12,6.35788721,36.07181388,170,2,4,2.297501239,4.389098486,Cat,Medium,Up-to-date,0
2,29.14201159,37.38632902,133,6,2,0.81991812,1.090927857,Cat,Medium,Not up-to-date,0
7,10.2749795,38.10708513,160,2,3,1.409364291,2.218988691,Cat,Large,Not up-to-date,0
11,8.711690189,37.11084377,148,3,2,1.752583405,1.286457236,Dog,Small,Up-to-date,1
13,15.61627129,38.80183311,163,1,4,1.617478218,0.238728985,Cat,Small,Not up-to-date,0
2,26.8250293,37.64699812,113,7,2,1.957583912,1.912340426,Cat,Small,Up-to-date,0
7,10.89186619,37.26527135,112,2,3,0.754375416,0.538514068,Dog,Medium,Up-to-date,0
15,8.979138474,39.75623064,88,3,1,1.759311565,3.824466815,Dog,Small,Up-to-date,1
11,2.378237777,37.05120351,96,1,4,1.886917141,1.94712799,Cat,Large,Up-to-date,1
2,19.92243769,37.59303048,128,3,2,2.702555367,0.156198425,Dog,Medium,Not up-to-date,1
7,18.28853163,37.52916315,73,4,3,1.927690463,1.353499436,Dog,Large,Not up-to-date,0
4,10.88697426,36.96479338,156,7,2,1.868238788,1.663714511,Dog,Large,Up-to-date,1
11,4.038782232,36.86990696,86,6,2,2.530194545,2.265953313,Cat,Large,Not up-to-date,1
2,18.31172323,37.20952008,64,1,1,0.66249376,3.405977863,Dog,Small,Up-to-date,0
16,31.95179422,39.45694468,174,4,1,2.119905398,3.939430921,Cat,Medium,Up-to-date,0
7,29.18072099,39.06833155,177,9,4,2.529511101,4.929030088,Cat,Medium,Not up-to-date,0
13,34.71020581,38.72399806,103,3,4,0.736489277,4.271130341,Dog,Large,Not up-to-date,1
5,2.364142133,37.82841197,74,6,4,2.528931162,2.2880699,Cat,Medium,Up-to-date,0
17,38.72393404,38.03101594,126,2,4,2.467889818,0.527447781,Cat,Medium,Not up-to-date,0
12,14.9736656,37.06855538,60,5,3,0.502357823,3.319977919,Cat,Small,Not up-to-date,1
19,39.63511625,36.29726366,83,9,4,1.1153928,2.111913235,Dog,Medium,Up-to-date,0
7,11.5995395,37.32416223,135,2,4,0.878145544,2.027971077,Dog,Large,Not up-to-date,0
6,19.91838273,37.98233502,168,3,2,1.778344597,1.688745509,Cat,Medium,Not up-to-date,1
8,15.44925171,36.22925219,121,2,2,2.785016519,0.844257893,Dog,Large,Up-to-date,1
13,15.51890717,36.35293321,137,2,3,2.006766097,0.443970308,Cat,Medium,Not up-to-date,0
5,34.00671975,37.05210093,116,6,2,2.004507493,4.094451484,Dog,Large,Not up-to-date,0
2,30.36391971,37.46832149,165,6,2,0.80712159,0.924822884,Cat,Large,Not up-to-date,0
9,39.70175454,37.57326724,79,5,3,2.165948276,3.499183973,Dog,Medium,Up-to-date,0
11,25.31355794,36.47154427,117,2,1,2.720801448,3.6338092,Dog,Large,Up-to-date,1
6,19.60375097,36.90328542,73,1,2,1.573369071,1.53674185,Dog,Small,Not up-to-date,0
7,5.422806792,37.04658901,137,3,1,2.204419783,2.781141597,Cat,Small,Not up-to-date,1
7,39.86933394,36.2705395,168,3,1,1.237327784,3.556765991,Dog,Large,Up-to-date,1
19,22.95816481,37.3043988,112,9,1,1.172248032,0.672227926,Cat,Large,Not up-to-date,1
6,28.61814385,36.28888629,94,4,3,0.962732607,0.846765692,Cat,Large,Not up-to-date,0
11,17.45621071,38.81383137,121,9,4,1.103756836,3.587793484,Cat,Medium,Not up-to-date,0
11,22.81319691,37.54419107,120,1,3,1.356896143,1.399322545,Cat,Small,Not up-to-date,0
7,37.81795381,37.30700956,179,3,3,1.916820224,0.535970401,Dog,Medium,Not up-to-date,0
2,8.323938641,36.50608869,78,1,4,2.451636615,2.601214701,Dog,Medium,Up-to-date,0
19,13.1101582,36.90601462,143,6,1,1.22390786,4.031811305,Cat,Small,Up-to-date,0
4,7.778269656,36.93082084,101,1,4,0.920279042,1.530817655,Cat,Medium,Not up-to-date,0
6,32.10420434,39.94081686,103,2,1,1.624406867,1.302660824,Dog,Medium,Up-to-date,0
17,4.357719896,39.34139752,146,9,4,2.47378673,1.0388391,Dog,Small,Up-to-date,1
5,5.102002694,36.06104917,157,1,1,1.473330927,2.383435147,Cat,Large,Up-to-date,0
7,13.34277629,38.46734636,60,4,2,2.783186206,2.86380568,Dog,Medium,Not up-to-date,0
9,21.53915087,37.02364039,127,6,1,1.119786709,0.67282855,Dog,Medium,Not up-to-date,0
1,17.43844242,36.41750772,163,2,4,2.395784701,4.007167649,Dog,Medium,Not up-to-date,0
1,3.703019805,38.82239905,140,1,2,1.669396108,2.650368887,Cat,Small,Up-to-date,0
19,38.3846792,36.5264222,149,4,1,0.767814774,2.813808553,Cat,Large,Up-to-date,1
6,38.20904177,37.77496312,137,3,2,1.202680795,0.587793704,Cat,Large,Not up-to-date,0
18,12.61554028,38.52866066,105,7,2,2.645558322,3.116226765,Dog,Medium,Not up-to-date,0
10,29.79797338,38.21797902,110,7,3,0.514720579,3.39159642,Cat,Medium,Up-to-date,1
11,23.98586563,39.91051639,91,7,4,2.390854218,2.019075182,Dog,Medium,Not up-to-date,0
1,11.02411441,39.14297045,159,9,3,2.528516315,2.996066461,Dog,Small,Not up-to-date,0
1,11.96251897,39.0967735,143,9,4,0.799593747,1.167090652,Cat,Medium,Up-to-date,0
13,20.66382062,37.42238158,139,4,1,2.90547367,3.196409324,Dog,Medium,Up-to-date,0
5,17.93100378,36.03358197,174,9,3,2.680726854,2.665099177,Cat,Small,Up-to-date,0
1,13.06671447,38.93764372,78,7,2,0.94632825,2.914001433,Dog,Large,Not up-to-date,0
3,32.68544066,39.99892834,168,6,3,1.10364253,1.258506424,Cat,Large,Up-to-date,1
18,20.29559087,37.62351643,98,9,3,2.54614478,3.945527222,Cat,Medium,Not up-to-date,0
9,26.88422637,39.942074,147,4,2,1.865933055,4.12980761,Dog,Large,Not up-to-date,1
14,9.192393006,36.56683244,73,1,4,2.806419959,0.523759477,Cat,Small,Not up-to-date,0
17,22.27329118,37.18604941,88,6,1,2.947852556,4.338131822,Cat,Small,Up-to-date,1
14,14.08308988,36.68290773,101,1,1,1.358602853,3.879465592,Dog,Small,Up-to-date,0
4,22.0037172,37.90070389,73,9,2,0.74243006,2.766211013,Cat,Small,Up-to-date,0
5,31.67138167,39.18792561,175,5,4,2.258787218,0.275499376,Cat,Small,Up-to-date,0
17,31.21870198,37.36264677,70,2,4,2.807801758,2.616337522,Cat,Large,Not up-to-date,1
2,15.46038577,39.62491575,134,8,3,0.912194822,2.342927962,Cat,Large,Up-to-date,0
5,28.38253045,38.17932165,106,6,1,2.963463689,1.117312031,Dog,Large,Up-to-date,0
4,37.76901811,37.86169765,163,3,4,0.989674563,4.167673342,Cat,Large,Not up-to-date,0
4,25.77543454,39.14814337,83,2,2,0.715688993,1.602700201,Cat,Medium,Not up-to-date,0
6,7.639584689,36.40577399,81,4,1,1.739244948,2.90127302,Cat,Medium,Not up-to-date,0
13,27.82892791,39.09500988,108,1,2,2.513931527,2.2527847,Cat,Small,Up-to-date,0
5,5.986366681,36.971808,114,1,4,1.385937934,4.392346142,Dog,Medium,Up-to-date,0
7,35.14019553,37.12325019,114,5,3,1.329602722,2.504840412,Dog,Medium,Up-to-date,0
1,21.63309884,38.39781509,144,9,1,0.992778291,1.389988472,Cat,Large,Not up-to-date,1
14,16.63534798,39.6077377,129,5,4,2.965198003,3.610723643,Cat,Medium,Not up-to-date,0
4,4.166250597,38.3136278,137,6,4,1.354663401,3.836978159,Dog,Small,Up-to-date,0
17,16.46978191,38.5957974,132,9,2,2.166176588,4.6732618,Dog,Medium,Up-to-date,1
14,36.32185338,39.10637836,94,3,1,0.830952585,3.731094531,Cat,Large,Not up-to-date,0
16,2.797353859,37.03729904,103,4,4,1.624391849,0.247951907,Cat,Medium,Up-to-date,0
14,20.03663,39.30893469,95,2,3,2.48956232,4.145392379,Cat,Medium,Up-to-date,0
16,37.38400746,37.6718406,148,4,1,2.925854311,2.411622771,Dog,Medium,Not up-to-date,0
8,17.00395799,36.70262277,74,8,2,0.943339003,0.731058805,Dog,Medium,Not up-to-date,0
3,18.27067612,37.40047232,104,2,3,0.736625496,4.892375422,Dog,Large,Up-to-date,0
19,23.9852821,36.98452445,121,4,4,2.968758574,3.250197988,Cat,Large,Up-to-date,0
1,19.59161868,36.91485442,151,8,4,1.88545701,4.461515774,Dog,Small,Up-to-date,1
2,8.406864267,37.13025279,109,7,4,1.363552226,0.888331048,Dog,Small,Not up-to-date,0
15,2.705110485,36.72372326,137,9,4,2.900696022,3.882178697,Cat,Large,Up-to-date,0
10,25.172843,38.67080703,72,2,2,1.475472748,2.982544833,Cat,Small,Not up-to-date,1
18,36.99065031,38.31996703,164,4,3,1.080009588,1.931629261,Cat,Large,Up-to-date,0
14,6.041837055,38.59376757,90,9,1,2.508759014,1.068367038,Cat,Small,Not up-to-date,0
17,10.01620333,37.3748989,64,6,4,1.28491122,1.703740365,Cat,Small,Not up-to-date,0
13,16.06872046,39.07893361,142,9,3,1.304944523,2.670441448,Dog,Medium,Not up-to-date,1
1,32.7322047,36.51843496,67,9,3,1.612474312,3.665185259,Dog,Large,Up-to-date,0
5,12.23189203,38.28454684,72,7,3,2.232397497,2.179722606,Dog,Small,Not up-to-date,1
13,35.51806736,37.10181189,100,7,3,2.604408971,1.962687246,Cat,Small,Not up-to-date,0
14,4.088399237,38.1104396,76,8,2,1.065430122,0.042804487,Cat,Medium,Not up-to-date,0
3,37.75635161,37.2945487,91,2,3,1.406218982,4.746512629,Cat,Small,Not up-to-date,0
15,23.30838896,39.16204706,64,7,2,1.740421615,3.853604778,Cat,Small,Not up-to-date,0
19,27.03355178,39.56508736,68,6,2,0.564026876,4.979447673,Dog,Small,Up-to-date,1
17,15.97220186,38.97032489,166,7,4,2.242763906,4.601663476,Cat,Small,Not up-to-date,1
3,31.71578285,36.70233485,93,6,1,1.914919175,4.314925103,Dog,Small,Not up-to-date,1
16,8.329517503,37.09946759,168,3,1,0.833901038,0.29041353,Dog,Medium,Up-to-date,0
14,3.858649361,39.67743226,60,5,3,0.825819838,3.078056161,Dog,Small,Up-to-date,0
12,17.02964384,37.74888051,99,3,3,2.73795544,1.126775616,Cat,Small,Up-to-date,1
12,34.44043713,39.76472164,138,6,1,2.208278659,4.407718562,Dog,Small,Not up-to-date,0
11,30.68721979,37.56980676,113,3,1,1.470151531,4.098842023,Dog,Large,Up-to-date,0
17,21.65192688,39.80709864,91,2,2,1.345203304,0.851970878,Cat,Large,Up-to-date,0
8,23.74123439,39.70295595,157,4,3,1.292133106,3.932350396,Cat,Small,Up-to-date,0
17,6.935927399,38.64210756,158,9,1,2.136649113,4.934582369,Dog,Medium,Not up-to-date,1
11,33.94589733,36.03530819,176,1,1,0.946871063,1.787563596,Dog,Small,Not up-to-date,1
2,31.90446795,37.60133873,172,8,2,2.968587332,1.8262193,Dog,Large,Up-to-date,0
10,26.94587497,39.64494052,109,5,4,2.217638427,0.12565532,Dog,Large,Not up-to-date,1
10,19.71525938,39.54044116,118,2,2,0.817800199,3.635104769,Cat,Medium,Up-to-date,0
11,38.64945219,36.7495512,151,9,1,0.845075378,4.134495778,Cat,Small,Up-to-date,0
6,35.40321493,37.59672998,140,2,3,2.120733214,0.233075379,Cat,Large,Up-to-date,0
4,26.48835875,39.34203971,121,3,4,1.457935698,4.726424807,Cat,Large,Up-to-date,0
12,16.12843791,38.31151141,169,1,2,2.14989434,0.367345621,Cat,Medium,Up-to-date,0
11,25.48484659,39.38919693,70,1,4,2.306292203,2.844300662,Cat,Large,Up-to-date,0
13,23.86675521,39.30626954,82,2,4,1.844800143,4.636727376,Cat,Large,Not up-to-date,1
5,16.98119554,39.62992803,178,2,2,1.141384317,4.641825209,Dog,Medium,Not up-to-date,0
6,13.65361092,36.46888235,85,6,3,1.877902799,0.666299785,Dog,Medium,Not up-to-date,1
1,17.46641011,36.58086057,122,8,1,1.554663462,4.856613484,Cat,Medium,Up-to-date,0
6,23.80863343,36.33123612,105,4,1,2.72584265,1.352138654,Dog,Large,Up-to-date,0
18,18.2691241,39.74107536,128,3,3,2.350528311,1.708214341,Dog,Large,Up-to-date,0
9,12.01583055,37.90064954,149,2,4,2.047460339,3.375583054,Cat,Small,Up-to-date,0
15,30.91660607,36.25730113,65,1,3,0.599307312,0.560467597,Dog,Small,Not up-to-date,0
8,22.19576485,37.28611961,110,8,4,2.975424033,2.671483167,Cat,Small,Up-to-date,0
19,4.571656203,37.40565056,102,7,2,1.915678502,4.079880927,Cat,Medium,Up-to-date,0
16,15.99602721,39.23823929,157,2,4,1.14744405,2.480967469,Cat,Large,Not up-to-date,0
6,35.62671137,38.94190757,101,7,1,1.978814148,0.305299466,Dog,Large,Up-to-date,1
6,30.69898819,38.7575482,72,6,1,2.54473988,4.025254468,Cat,Small,Up-to-date,0
3,14.28337779,36.08745421,84,8,4,1.846392542,1.201472624,Dog,Medium,Up-to-date,0
10,37.65095978,39.64278319,61,6,1,2.442222306,4.028171321,Dog,Large,Up-to-date,1
1,4.910910518,36.86222107,73,4,3,1.532594344,4.690810208,Dog,Small,Up-to-date,0
14,38.52691875,38.51624562,76,8,4,1.974906966,3.774068454,Dog,Medium,Not up-to-date,0
4,11.33679351,36.24727617,164,1,3,1.555625618,0.165759517,Cat,Large,Not up-to-date,1
12,2.345578851,36.32610437,163,1,1,1.819491004,3.297724433,Dog,Small,Not up-to-date,0
6,18.48470539,36.03830918,99,4,3,0.918774664,1.3607508,Dog,Medium,Up-to-date,0
11,15.64087633,38.26371058,98,1,4,1.996605165,0.994846898,Dog,Small,Not up-to-date,0
12,22.4853822,38.51751868,84,5,3,2.947377918,3.804165396,Cat,Small,Not up-to-date,1
10,32.2773687,36.20184921,150,9,3,2.412041323,1.447710526,Dog,Large,Not up-to-date,1
18,34.01237048,37.16193954,107,9,1,1.300121187,0.717947415,Dog,Small,Not up-to-date,0
7,17.24673999,39.40581766,174,9,1,2.659650794,0.854503772,Dog,Large,Up-to-date,0
7,18.33413826,36.40523347,147,6,4,2.739312559,3.386320014,Dog,Large,Up-to-date,0
11,7.630753753,36.86618866,108,1,4,0.942015699,2.287274956,Dog,Medium,Not up-to-date,0
4,3.806809137,37.69756483,92,5,1,0.632834652,1.043146986,Cat,Medium,Not up-to-date,0
1,26.36616963,39.36909641,86,2,2,1.931189854,0.398466976,Cat,Medium,Not up-to-date,0
13,4.448629771,37.01939622,104,1,1,1.689707216,4.686317201,Cat,Small,Not up-to-date,0
18,29.88554454,39.98854806,90,5,2,2.286715517,4.987648982,Cat,Large,Not up-to-date,1
9,22.48542551,37.42104725,122,5,3,1.232646721,1.970860389,Cat,Large,Not up-to-date,0
9,9.546153173,37.54579463,171,1,4,1.450529836,1.243466273,Dog,Medium,Up-to-date,0
9,22.50187185,36.48842482,97,7,3,1.159630668,0.208881831,Dog,Large,Not up-to-date,1
10,8.953913231,38.7207916,138,3,3,1.230343707,1.536383691,Cat,Large,Up-to-date,0
2,18.67201389,36.97386073,167,6,1,0.523218386,2.913716339,Dog,Large,Not up-to-date,1
6,32.38329202,38.51547038,179,2,4,1.776888791,2.622026542,Cat,Medium,Up-to-date,0
15,19.55293315,36.89263091,99,9,2,1.682886471,2.056464679,Dog,Medium,Not up-to-date,1
3,7.650574095,37.55148907,117,2,1,1.389686856,1.810433005,Dog,Small,Up-to-date,0
11,29.50548991,39.42668837,124,2,1,1.850475835,4.891150186,Cat,Small,Up-to-date,0
6,9.097199818,38.95562365,70,1,3,1.479400777,2.501358061,Dog,Small,Up-to-date,0
3,30.06489523,36.6183636,74,1,2,1.581402964,0.044317313,Cat,Medium,Not up-to-date,0
11,20.21538699,38.43083267,156,4,1,0.504961121,3.496224633,Dog,Medium,Not up-to-date,1
15,19.24218685,38.51456261,116,7,4,0.66576762,2.916163846,Dog,Large,Up-to-date,0
13,34.35453144,36.36227389,171,4,2,0.876756315,0.790952884,Cat,Small,Up-to-date,1
10,28.92693392,37.86322262,155,5,1,0.960051208,3.541709466,Cat,Medium,Not up-to-date,0
6,3.250610284,37.04267358,84,6,3,1.63048145,0.099466426,Cat,Large,Up-to-date,0
15,13.25462395,37.86852057,98,5,1,2.68727711,3.627109166,Dog,Small,Up-to-date,0
18,35.09498511,39.10828397,92,5,2,1.515084614,0.747197556,Dog,Large,Not up-to-date,0
18,2.696394405,36.63303824,88,4,3,2.06798112,4.922786983,Dog,Medium,Not up-to-date,0
7,22.71963096,36.49321682,117,9,1,0.564507256,2.557037128,Dog,Small,Not up-to-date,0
15,29.65737543,37.07726598,157,5,2,2.637113675,0.053488672,Cat,Medium,Not up-to-date,0
